"Day","Activity","obs","age","subj_id"
2,567,81,12,"12505"
2,614,82,12,"12505"
2,804,83,12,"12505"
2,441,84,12,"12505"
2,628,85,12,"12505"
2,939,86,12,"12505"
2,614,87,12,"12505"
2,531,88,12,"12505"
2,770,89,12,"12505"
2,422,90,12,"12505"
2,403,91,12,"12505"
2,519,92,12,"12505"
2,194,93,12,"12505"
2,422,94,12,"12505"
2,507,95,12,"12505"
2,555,96,12,"12505"
2,642,97,12,"12505"
2,602,98,12,"12505"
2,614,99,12,"12505"
2,519,100,12,"12505"
2,9,101,12,"12505"
2,280,102,12,"12505"
2,543,103,12,"12505"
2,201,104,12,"12505"
2,657,105,12,"12505"
2,318,106,12,"12505"
2,484,107,12,"12505"
2,337,108,12,"12505"
2,403,109,12,"12505"
2,375,110,12,"12505"
2,642,111,12,"12505"
2,422,112,12,"12505"
2,450,113,12,"12505"
1,194,1,11,"13129"
1,0,2,11,"13129"
1,0,3,11,"13129"
1,0,4,11,"13129"
1,0,5,11,"13129"
1,0,6,11,"13129"
1,5,7,11,"13129"
1,153,8,11,"13129"
1,128,9,11,"13129"
1,10,10,11,"13129"
1,0,11,11,"13129"
1,34,12,11,"13129"
1,202,13,11,"13129"
1,30,14,11,"13129"
1,108,15,11,"13129"
1,79,16,11,"13129"
1,15,17,11,"13129"
1,39,18,11,"13129"
1,10,19,11,"13129"
1,39,20,11,"13129"
1,5,21,11,"13129"
1,5,22,11,"13129"
1,49,23,11,"13129"
1,25,24,11,"13129"
1,98,25,11,"13129"
1,25,26,11,"13129"
1,108,27,11,"13129"
1,59,28,11,"13129"
1,15,29,11,"13129"
1,0,30,11,"13129"
1,0,31,11,"13129"
1,59,32,11,"13129"
1,44,33,11,"13129"
1,20,34,11,"13129"
1,0,35,11,"13129"
1,0,36,11,"13129"
1,0,37,11,"13129"
1,0,38,11,"13129"
1,30,39,11,"13129"
1,64,40,11,"13129"
1,49,41,11,"13129"
1,0,42,11,"13129"
1,0,43,11,"13129"
1,0,44,11,"13129"
1,5,45,11,"13129"
1,0,46,11,"13129"
1,0,47,11,"13129"
1,153,48,11,"13129"
1,103,49,11,"13129"
1,15,50,11,"13129"
1,0,51,11,"13129"
1,25,52,11,"13129"
1,0,53,11,"13129"
1,0,54,11,"13129"
1,0,55,11,"13129"
1,0,56,11,"13129"
1,0,57,11,"13129"
1,0,58,11,"13129"
1,0,59,11,"13129"
1,0,60,11,"13129"
1,0,61,11,"13129"
1,0,62,11,"13129"
1,0,63,11,"13129"
1,0,64,11,"13129"
1,0,65,11,"13129"
1,0,66,11,"13129"
1,0,67,11,"13129"
1,0,68,11,"13129"
1,0,69,11,"13129"
1,0,70,11,"13129"
1,0,71,11,"13129"
1,0,72,11,"13129"
1,79,73,11,"13129"
1,25,74,11,"13129"
1,15,75,11,"13129"
1,79,76,11,"13129"
1,30,77,11,"13129"
1,84,78,11,"13129"
1,15,79,11,"13129"
1,0,80,11,"13129"
1,0,81,11,"13129"
1,0,82,11,"13129"
1,0,83,11,"13129"
1,0,84,11,"13129"
1,54,85,11,"13129"
1,0,86,11,"13129"
1,0,87,11,"13129"
1,0,88,11,"13129"
1,0,89,11,"13129"
1,0,90,11,"13129"
1,0,91,11,"13129"
1,0,92,11,"13129"
1,113,93,11,"13129"
2,103,1,11,"13129"
2,224,2,11,"13129"
2,0,3,11,"13129"
2,0,4,11,"13129"
2,246,5,11,"13129"
2,123,6,11,"13129"
2,0,7,11,"13129"
2,0,8,11,"13129"
2,0,9,11,"13129"
2,0,10,11,"13129"
2,0,11,11,"13129"
2,0,12,11,"13129"
2,84,13,11,"13129"
2,0,14,11,"13129"
2,0,15,11,"13129"
2,0,16,11,"13129"
2,0,17,11,"13129"
2,0,18,11,"13129"
2,0,19,11,"13129"
2,0,20,11,"13129"
2,15,21,11,"13129"
2,59,22,11,"13129"
2,89,23,11,"13129"
2,0,24,11,"13129"
2,0,25,11,"13129"
2,0,26,11,"13129"
2,0,27,11,"13129"
2,0,28,11,"13129"
2,0,29,11,"13129"
2,0,30,11,"13129"
2,0,31,11,"13129"
2,0,32,11,"13129"
2,0,33,11,"13129"
2,0,34,11,"13129"
2,20,35,11,"13129"
2,34,36,11,"13129"
2,5,37,11,"13129"
2,158,38,11,"13129"
2,98,39,11,"13129"
2,30,40,11,"13129"
2,89,41,11,"13129"
2,5,42,11,"13129"
2,20,43,11,"13129"
2,0,44,11,"13129"
2,94,45,11,"13129"
2,44,46,11,"13129"
2,44,47,11,"13129"
2,158,48,11,"13129"
2,0,49,11,"13129"
2,79,50,11,"13129"
2,39,51,11,"13129"
2,10,52,11,"13129"
2,59,53,11,"13129"
2,54,54,11,"13129"
2,0,55,11,"13129"
2,0,56,11,"13129"
2,10,57,11,"13129"
2,25,58,11,"13129"
2,0,59,11,"13129"
2,64,60,11,"13129"
2,30,61,11,"13129"
2,0,62,11,"13129"
2,0,63,11,"13129"
2,0,64,11,"13129"
2,79,65,11,"13129"
2,64,66,11,"13129"
2,0,67,11,"13129"
2,98,68,11,"13129"
2,254,69,11,"13129"
2,0,70,11,"13129"
2,44,71,11,"13129"
2,165,72,11,"13129"
2,79,73,11,"13129"
2,0,74,11,"13129"
2,0,75,11,"13129"
2,84,76,11,"13129"
2,79,77,11,"13129"
2,10,78,11,"13129"
2,30,79,11,"13129"
2,34,80,11,"13129"
2,30,81,11,"13129"
2,103,82,11,"13129"
2,30,83,11,"13129"
2,15,84,11,"13129"
2,69,85,11,"13129"
2,39,86,11,"13129"
2,74,87,11,"13129"
2,54,88,11,"13129"
2,0,89,11,"13129"
2,143,90,11,"13129"
2,165,91,11,"13129"
2,15,92,11,"13129"
2,113,93,11,"13129"
2,10,94,11,"13129"
2,133,95,11,"13129"
2,165,96,11,"13129"
2,10,97,11,"13129"
2,15,98,11,"13129"
2,54,99,11,"13129"
2,113,100,11,"13129"
2,10,101,11,"13129"
1,5,1,16,"8956"
1,217,2,16,"8956"
1,133,3,16,"8956"
1,59,4,16,"8956"
1,0,5,16,"8956"
1,0,6,16,"8956"
1,20,7,16,"8956"
1,20,8,16,"8956"
1,0,9,16,"8956"
1,0,10,16,"8956"
1,98,11,16,"8956"
1,0,12,16,"8956"
1,89,13,16,"8956"
1,305,14,16,"8956"
1,25,15,16,"8956"
1,0,16,16,"8956"
1,25,17,16,"8956"
1,15,18,16,"8956"
1,84,19,16,"8956"
1,239,20,16,"8956"
1,89,21,16,"8956"
1,30,22,16,"8956"
1,0,23,16,"8956"
1,0,24,16,"8956"
1,153,25,16,"8956"
1,0,26,16,"8956"
1,399,27,16,"8956"
1,180,28,16,"8956"
1,15,29,16,"8956"
1,576,30,16,"8956"
1,217,31,16,"8956"
1,0,32,16,"8956"
1,0,33,16,"8956"
1,64,34,16,"8956"
1,74,35,16,"8956"
1,209,36,16,"8956"
1,143,37,16,"8956"
1,320,38,16,"8956"
1,0,39,16,"8956"
1,165,40,16,"8956"
1,79,41,16,"8956"
1,0,42,16,"8956"
1,44,43,16,"8956"
1,428,44,16,"8956"
1,69,45,16,"8956"
1,128,46,16,"8956"
1,418,47,16,"8956"
1,0,48,16,"8956"
1,298,49,16,"8956"
1,0,50,16,"8956"
1,0,51,16,"8956"
1,350,52,16,"8956"
1,0,53,16,"8956"
1,79,54,16,"8956"
1,10,55,16,"8956"
1,84,56,16,"8956"
1,320,57,16,"8956"
1,165,58,16,"8956"
1,113,59,16,"8956"
1,298,60,16,"8956"
1,224,61,16,"8956"
1,133,62,16,"8956"
1,290,63,16,"8956"
1,20,64,16,"8956"
1,180,65,16,"8956"
1,25,66,16,"8956"
1,69,67,16,"8956"
1,187,68,16,"8956"
1,0,69,16,"8956"
1,69,70,16,"8956"
1,330,71,16,"8956"
1,15,72,16,"8956"
1,89,73,16,"8956"
1,0,74,16,"8956"
1,0,75,16,"8956"
1,246,76,16,"8956"
1,94,77,16,"8956"
1,0,78,16,"8956"
1,15,79,16,"8956"
1,30,80,16,"8956"
1,0,81,16,"8956"
1,74,82,16,"8956"
1,44,83,16,"8956"
1,0,84,16,"8956"
1,254,85,16,"8956"
2,172,1,16,"8956"
2,10,2,16,"8956"
2,0,3,16,"8956"
2,0,4,16,"8956"
2,0,5,16,"8956"
2,0,6,16,"8956"
2,15,7,16,"8956"
2,305,8,16,"8956"
2,20,9,16,"8956"
2,123,10,16,"8956"
2,350,11,16,"8956"
2,69,12,16,"8956"
2,30,13,16,"8956"
2,94,14,16,"8956"
2,15,15,16,"8956"
2,246,16,16,"8956"
2,785,17,16,"8956"
2,379,18,16,"8956"
2,5,19,16,"8956"
2,613,20,16,"8956"
2,103,21,16,"8956"
2,320,22,16,"8956"
2,165,23,16,"8956"
2,0,24,16,"8956"
2,0,25,16,"8956"
2,0,26,16,"8956"
2,0,27,16,"8956"
2,0,28,16,"8956"
2,108,29,16,"8956"
2,276,30,16,"8956"
2,187,31,16,"8956"
2,187,32,16,"8956"
2,0,33,16,"8956"
2,0,34,16,"8956"
2,0,35,16,"8956"
2,54,36,16,"8956"
2,0,37,16,"8956"
2,39,38,16,"8956"
2,10,39,16,"8956"
2,261,40,16,"8956"
2,551,41,16,"8956"
2,490,42,16,"8956"
2,320,43,16,"8956"
2,224,44,16,"8956"
2,30,45,16,"8956"
2,44,46,16,"8956"
2,399,47,16,"8956"
2,369,48,16,"8956"
2,165,49,16,"8956"
2,652,50,16,"8956"
2,283,51,16,"8956"
2,118,52,16,"8956"
2,0,53,16,"8956"
2,389,54,16,"8956"
2,527,55,16,"8956"
2,143,56,16,"8956"
2,0,57,16,"8956"
2,0,58,16,"8956"
2,0,59,16,"8956"
2,0,60,16,"8956"
2,10,61,16,"8956"
2,79,62,16,"8956"
2,34,63,16,"8956"
2,5,64,16,"8956"
2,158,65,16,"8956"
2,369,66,16,"8956"
2,10,67,16,"8956"
2,0,68,16,"8956"
2,409,69,16,"8956"
2,313,70,16,"8956"
2,0,71,16,"8956"
2,0,72,16,"8956"
2,69,73,16,"8956"
2,64,74,16,"8956"
2,194,75,16,"8956"
2,0,76,16,"8956"
2,133,77,16,"8956"
2,10,78,16,"8956"
2,194,79,16,"8956"
2,320,80,16,"8956"
2,165,81,16,"8956"
2,350,82,16,"8956"
2,202,83,16,"8956"
2,283,84,16,"8956"
2,0,85,16,"8956"
2,187,86,16,"8956"
2,148,87,16,"8956"
2,490,88,16,"8956"
2,172,89,16,"8956"
2,276,90,16,"8956"
2,25,91,16,"8956"
2,305,92,16,"8956"
2,246,93,16,"8956"
2,187,94,16,"8956"
2,138,95,16,"8956"
2,202,96,16,"8956"
2,123,97,16,"8956"
2,359,98,16,"8956"
2,514,99,16,"8956"
2,231,100,16,"8956"
2,98,101,16,"8956"
2,25,102,16,"8956"
2,98,103,16,"8956"
2,588,104,16,"8956"
2,409,105,16,"8956"
2,148,106,16,"8956"
2,551,107,16,"8956"
2,330,108,16,"8956"
2,350,109,16,"8956"
2,340,110,16,"8956"
2,10,111,16,"8956"
2,468,112,16,"8956"
2,551,113,16,"8956"
2,103,114,16,"8956"
2,98,115,16,"8956"
2,350,116,16,"8956"
2,15,117,16,"8956"
1,10,1,16,"9014"
1,82,2,16,"9014"
1,0,3,16,"9014"
1,0,4,16,"9014"
1,0,5,16,"9014"
1,0,6,16,"9014"
1,179,7,16,"9014"
1,36,8,16,"9014"
1,0,9,16,"9014"
1,77,10,16,"9014"
1,77,11,16,"9014"
1,218,12,16,"9014"
1,164,13,16,"9014"
1,271,14,16,"9014"
1,15,15,16,"9014"
1,271,16,16,"9014"
1,0,17,16,"9014"
1,325,18,16,"9014"
1,15,19,16,"9014"
1,850,20,16,"9014"
1,31,21,16,"9014"
1,279,22,16,"9014"
1,0,23,16,"9014"
1,0,24,16,"9014"
1,0,25,16,"9014"
1,143,26,16,"9014"
1,310,27,16,"9014"
1,573,28,16,"9014"
1,0,29,16,"9014"
1,0,30,16,"9014"
1,0,31,16,"9014"
1,0,32,16,"9014"
1,0,33,16,"9014"
1,0,34,16,"9014"
1,0,35,16,"9014"
1,0,36,16,"9014"
1,0,37,16,"9014"
1,202,38,16,"9014"
1,0,39,16,"9014"
1,0,40,16,"9014"
1,0,41,16,"9014"
1,0,42,16,"9014"
1,0,43,16,"9014"
1,0,44,16,"9014"
1,0,45,16,"9014"
1,0,46,16,"9014"
1,92,47,16,"9014"
1,384,48,16,"9014"
1,445,49,16,"9014"
1,4997,50,16,"9014"
1,497,51,16,"9014"
1,0,52,16,"9014"
1,0,53,16,"9014"
1,425,54,16,"9014"
1,0,55,16,"9014"
1,195,56,16,"9014"
1,625,57,16,"9014"
1,202,58,16,"9014"
1,0,59,16,"9014"
1,20,60,16,"9014"
1,154,61,16,"9014"
1,294,62,16,"9014"
1,0,63,16,"9014"
1,0,64,16,"9014"
1,87,65,16,"9014"
1,0,66,16,"9014"
1,67,67,16,"9014"
1,133,68,16,"9014"
1,0,69,16,"9014"
1,0,70,16,"9014"
1,0,71,16,"9014"
1,72,72,16,"9014"
1,0,73,16,"9014"
1,0,74,16,"9014"
1,5,75,16,"9014"
1,72,76,16,"9014"
1,0,77,16,"9014"
1,128,78,16,"9014"
1,87,79,16,"9014"
1,271,80,16,"9014"
1,77,81,16,"9014"
1,922,82,16,"9014"
1,333,83,16,"9014"
1,0,84,16,"9014"
1,92,85,16,"9014"
1,0,86,16,"9014"
1,0,87,16,"9014"
1,694,88,16,"9014"
1,271,89,16,"9014"
2,56,1,16,"9014"
2,225,2,16,"9014"
2,0,3,16,"9014"
2,0,4,16,"9014"
2,0,5,16,"9014"
2,0,6,16,"9014"
2,0,7,16,"9014"
2,279,8,16,"9014"
2,663,9,16,"9014"
2,755,10,16,"9014"
2,108,11,16,"9014"
2,108,12,16,"9014"
2,0,13,16,"9014"
2,0,14,16,"9014"
2,586,15,16,"9014"
2,1526,16,16,"9014"
2,1295,17,16,"9014"
2,10,18,16,"9014"
2,0,19,16,"9014"
2,0,20,16,"9014"
2,0,21,16,"9014"
2,0,22,16,"9014"
2,0,23,16,"9014"
2,0,24,16,"9014"
2,435,25,16,"9014"
2,0,26,16,"9014"
2,0,27,16,"9014"
2,0,28,16,"9014"
2,0,29,16,"9014"
2,694,30,16,"9014"
2,374,31,16,"9014"
2,343,32,16,"9014"
2,0,33,16,"9014"
2,663,34,16,"9014"
2,678,35,16,"9014"
2,287,36,16,"9014"
2,394,37,16,"9014"
2,210,38,16,"9014"
2,1610,39,16,"9014"
2,172,40,16,"9014"
2,0,41,16,"9014"
2,0,42,16,"9014"
2,0,43,16,"9014"
2,0,44,16,"9014"
2,0,45,16,"9014"
2,0,46,16,"9014"
2,0,47,16,"9014"
2,0,48,16,"9014"
2,210,49,16,"9014"
2,61,50,16,"9014"
2,0,51,16,"9014"
2,0,52,16,"9014"
2,0,53,16,"9014"
2,0,54,16,"9014"
2,0,55,16,"9014"
2,0,56,16,"9014"
2,0,57,16,"9014"
2,0,58,16,"9014"
2,0,59,16,"9014"
2,0,60,16,"9014"
2,0,61,16,"9014"
2,113,62,16,"9014"
2,5,63,16,"9014"
2,0,64,16,"9014"
2,0,65,16,"9014"
2,0,66,16,"9014"
2,0,67,16,"9014"
2,0,68,16,"9014"
2,0,69,16,"9014"
2,0,70,16,"9014"
2,0,71,16,"9014"
2,0,72,16,"9014"
2,0,73,16,"9014"
2,0,74,16,"9014"
2,0,75,16,"9014"
2,0,76,16,"9014"
2,0,77,16,"9014"
2,0,78,16,"9014"
2,0,79,16,"9014"
2,0,80,16,"9014"
2,0,81,16,"9014"
2,0,82,16,"9014"
2,0,83,16,"9014"
2,0,84,16,"9014"
2,0,85,16,"9014"
2,0,86,16,"9014"
2,0,87,16,"9014"
2,0,88,16,"9014"
2,0,89,16,"9014"
2,0,90,16,"9014"
2,0,91,16,"9014"
2,0,92,16,"9014"
2,0,93,16,"9014"
2,0,94,16,"9014"
2,0,95,16,"9014"
2,0,96,16,"9014"
2,0,97,16,"9014"
2,0,98,16,"9014"
2,0,99,16,"9014"
2,0,100,16,"9014"
2,0,101,16,"9014"
2,0,102,16,"9014"
2,0,103,16,"9014"
2,0,104,16,"9014"
2,0,105,16,"9014"
1,123,1,27,"1607"
1,159,2,27,"1607"
1,159,3,27,"1607"
1,118,4,27,"1607"
1,202,5,27,"1607"
1,72,6,27,"1607"
1,0,7,27,"1607"
1,0,8,27,"1607"
1,0,9,27,"1607"
1,0,10,27,"1607"
1,0,11,27,"1607"
1,0,12,27,"1607"
1,0,13,27,"1607"
1,0,14,27,"1607"
1,0,15,27,"1607"
1,0,16,27,"1607"
1,0,17,27,"1607"
1,0,18,27,"1607"
1,0,19,27,"1607"
1,0,20,27,"1607"
1,0,21,27,"1607"
1,0,22,27,"1607"
1,20,23,27,"1607"
1,0,24,27,"1607"
1,202,25,27,"1607"
1,159,26,27,"1607"
1,0,27,27,"1607"
1,0,28,27,"1607"
1,0,29,27,"1607"
1,0,30,27,"1607"
1,0,31,27,"1607"
1,0,32,27,"1607"
1,0,33,27,"1607"
1,0,34,27,"1607"
1,0,35,27,"1607"
1,0,36,27,"1607"
1,0,37,27,"1607"
1,0,38,27,"1607"
1,0,39,27,"1607"
1,0,40,27,"1607"
1,0,41,27,"1607"
1,0,42,27,"1607"
1,0,43,27,"1607"
1,0,44,27,"1607"
1,0,45,27,"1607"
1,0,46,27,"1607"
1,0,47,27,"1607"
1,0,48,27,"1607"
1,0,49,27,"1607"
1,0,50,27,"1607"
1,0,51,27,"1607"
1,0,52,27,"1607"
1,0,53,27,"1607"
1,0,54,27,"1607"
1,0,55,27,"1607"
1,0,56,27,"1607"
1,0,57,27,"1607"
1,0,58,27,"1607"
1,0,59,27,"1607"
1,0,60,27,"1607"
1,0,61,27,"1607"
1,0,62,27,"1607"
1,0,63,27,"1607"
1,0,64,27,"1607"
1,0,65,27,"1607"
1,0,66,27,"1607"
1,0,67,27,"1607"
1,0,68,27,"1607"
1,0,69,27,"1607"
1,0,70,27,"1607"
1,0,71,27,"1607"
1,0,72,27,"1607"
1,0,73,27,"1607"
1,0,74,27,"1607"
1,0,75,27,"1607"
1,0,76,27,"1607"
1,0,77,27,"1607"
1,0,78,27,"1607"
1,0,79,27,"1607"
1,0,80,27,"1607"
1,0,81,27,"1607"
2,0,1,27,"1607"
2,0,2,27,"1607"
2,364,3,27,"1607"
2,740,4,27,"1607"
2,740,5,27,"1607"
2,128,6,27,"1607"
2,0,7,27,"1607"
2,77,8,27,"1607"
2,0,9,27,"1607"
2,0,10,27,"1607"
2,0,11,27,"1607"
2,0,12,27,"1607"
2,0,13,27,"1607"
2,0,14,27,"1607"
2,0,15,27,"1607"
2,0,16,27,"1607"
2,87,17,27,"1607"
2,0,18,27,"1607"
2,164,19,27,"1607"
2,56,20,27,"1607"
2,10,21,27,"1607"
2,0,22,27,"1607"
2,0,23,27,"1607"
2,0,24,27,"1607"
2,0,25,27,"1607"
2,0,26,27,"1607"
2,0,27,27,"1607"
2,0,28,27,"1607"
2,0,29,27,"1607"
2,0,30,27,"1607"
2,0,31,27,"1607"
2,0,32,27,"1607"
2,0,33,27,"1607"
2,0,34,27,"1607"
2,0,35,27,"1607"
2,0,36,27,"1607"
2,0,37,27,"1607"
2,0,38,27,"1607"
2,0,39,27,"1607"
2,0,40,27,"1607"
2,0,41,27,"1607"
2,0,42,27,"1607"
2,0,43,27,"1607"
2,0,44,27,"1607"
2,0,45,27,"1607"
2,0,46,27,"1607"
2,0,47,27,"1607"
2,0,48,27,"1607"
2,0,49,27,"1607"
2,0,50,27,"1607"
2,0,51,27,"1607"
2,0,52,27,"1607"
2,0,53,27,"1607"
2,0,54,27,"1607"
2,0,55,27,"1607"
2,0,56,27,"1607"
2,0,57,27,"1607"
2,0,58,27,"1607"
2,0,59,27,"1607"
2,0,60,27,"1607"
2,0,61,27,"1607"
2,0,62,27,"1607"
2,0,63,27,"1607"
2,0,64,27,"1607"
2,0,65,27,"1607"
2,0,66,27,"1607"
2,0,67,27,"1607"
2,0,68,27,"1607"
2,0,69,27,"1607"
2,0,70,27,"1607"
2,0,71,27,"1607"
2,0,72,27,"1607"
2,0,73,27,"1607"
2,0,74,27,"1607"
2,0,75,27,"1607"
2,0,76,27,"1607"
2,0,77,27,"1607"
2,0,78,27,"1607"
2,663,79,27,"1607"
2,817,80,27,"1607"
2,694,81,27,"1607"
1,10,1,25,"2833"
1,77,2,25,"2833"
1,0,3,25,"2833"
1,0,4,25,"2833"
1,0,5,25,"2833"
1,0,6,25,"2833"
1,0,7,25,"2833"
1,179,8,25,"2833"
1,172,9,25,"2833"
1,210,10,25,"2833"
1,133,11,25,"2833"
1,108,12,25,"2833"
1,46,13,25,"2833"
1,154,14,25,"2833"
1,41,15,25,"2833"
1,0,16,25,"2833"
1,92,17,25,"2833"
1,143,18,25,"2833"
1,123,19,25,"2833"
1,0,20,25,"2833"
1,218,21,25,"2833"
1,10,22,25,"2833"
1,10,23,25,"2833"
1,218,24,25,"2833"
1,15,25,25,"2833"
1,56,26,25,"2833"
1,15,27,25,"2833"
1,143,28,25,"2833"
1,61,29,25,"2833"
1,31,30,25,"2833"
1,15,31,25,"2833"
1,0,32,25,"2833"
1,0,33,25,"2833"
1,77,34,25,"2833"
1,20,35,25,"2833"
1,0,36,25,"2833"
1,67,37,25,"2833"
1,172,38,25,"2833"
1,31,39,25,"2833"
1,0,40,25,"2833"
1,0,41,25,"2833"
1,0,42,25,"2833"
1,148,43,25,"2833"
1,0,44,25,"2833"
1,0,45,25,"2833"
1,15,46,25,"2833"
1,10,47,25,"2833"
1,20,48,25,"2833"
1,51,49,25,"2833"
1,41,50,25,"2833"
1,143,51,25,"2833"
1,0,52,25,"2833"
1,5,53,25,"2833"
1,36,54,25,"2833"
1,0,55,25,"2833"
1,0,56,25,"2833"
1,10,57,25,"2833"
1,67,58,25,"2833"
1,67,59,25,"2833"
1,10,60,25,"2833"
1,15,61,25,"2833"
1,0,62,25,"2833"
1,0,63,25,"2833"
1,0,64,25,"2833"
1,0,65,25,"2833"
1,0,66,25,"2833"
1,0,67,25,"2833"
1,0,68,25,"2833"
1,179,69,25,"2833"
1,5,70,25,"2833"
1,128,71,25,"2833"
1,0,72,25,"2833"
1,51,73,25,"2833"
1,143,74,25,"2833"
1,0,75,25,"2833"
1,0,76,25,"2833"
1,0,77,25,"2833"
1,0,78,25,"2833"
1,0,79,25,"2833"
1,0,80,25,"2833"
1,72,81,25,"2833"
1,0,82,25,"2833"
1,0,83,25,"2833"
1,41,84,25,"2833"
1,0,85,25,"2833"
2,237,1,25,"2833"
2,100,2,25,"2833"
2,133,3,25,"2833"
2,147,4,25,"2833"
2,0,5,25,"2833"
2,0,6,25,"2833"
2,194,7,25,"2833"
2,24,8,25,"2833"
2,52,9,25,"2833"
2,9,10,25,"2833"
2,0,11,25,"2833"
2,166,12,25,"2833"
2,0,13,25,"2833"
2,0,14,25,"2833"
2,0,15,25,"2833"
2,5,16,25,"2833"
2,0,17,25,"2833"
2,0,18,25,"2833"
2,0,19,25,"2833"
2,0,20,25,"2833"
2,0,21,25,"2833"
2,0,22,25,"2833"
2,0,23,25,"2833"
2,0,24,25,"2833"
2,0,25,25,"2833"
2,0,26,25,"2833"
2,0,27,25,"2833"
2,0,28,25,"2833"
2,0,29,25,"2833"
2,0,30,25,"2833"
2,0,31,25,"2833"
2,0,32,25,"2833"
2,0,33,25,"2833"
2,0,34,25,"2833"
2,0,35,25,"2833"
2,0,36,25,"2833"
2,0,37,25,"2833"
2,0,38,25,"2833"
2,0,39,25,"2833"
2,0,40,25,"2833"
2,0,41,25,"2833"
2,0,42,25,"2833"
2,0,43,25,"2833"
2,0,44,25,"2833"
2,0,45,25,"2833"
2,0,46,25,"2833"
2,0,47,25,"2833"
2,0,48,25,"2833"
2,0,49,25,"2833"
2,0,50,25,"2833"
2,0,51,25,"2833"
2,0,52,25,"2833"
2,0,53,25,"2833"
2,0,54,25,"2833"
2,0,55,25,"2833"
2,0,56,25,"2833"
2,0,57,25,"2833"
2,0,58,25,"2833"
2,0,59,25,"2833"
2,0,60,25,"2833"
2,0,61,25,"2833"
2,0,62,25,"2833"
2,0,63,25,"2833"
2,0,64,25,"2833"
2,0,65,25,"2833"
2,0,66,25,"2833"
2,0,67,25,"2833"
2,0,68,25,"2833"
2,0,69,25,"2833"
2,0,70,25,"2833"
2,0,71,25,"2833"
2,0,72,25,"2833"
2,0,73,25,"2833"
2,0,74,25,"2833"
2,0,75,25,"2833"
2,0,76,25,"2833"
2,0,77,25,"2833"
2,0,78,25,"2833"
2,0,79,25,"2833"
2,0,80,25,"2833"
2,0,81,25,"2833"
2,318,82,25,"2833"
2,484,83,25,"2833"
2,495,84,25,"2833"
2,152,85,25,"2833"
1,91,1,15,"9609"
1,0,2,15,"9609"
1,0,3,15,"9609"
1,0,4,15,"9609"
1,0,5,15,"9609"
1,0,6,15,"9609"
1,0,7,15,"9609"
1,0,8,15,"9609"
1,0,9,15,"9609"
1,0,10,15,"9609"
1,0,11,15,"9609"
1,0,12,15,"9609"
1,0,13,15,"9609"
1,0,14,15,"9609"
1,0,15,15,"9609"
1,0,16,15,"9609"
1,0,17,15,"9609"
1,0,18,15,"9609"
1,0,19,15,"9609"
1,0,20,15,"9609"
1,0,21,15,"9609"
1,0,22,15,"9609"
1,0,23,15,"9609"
1,0,24,15,"9609"
1,0,25,15,"9609"
1,0,26,15,"9609"
1,0,27,15,"9609"
1,0,28,15,"9609"
1,0,29,15,"9609"
1,0,30,15,"9609"
1,0,31,15,"9609"
1,0,32,15,"9609"
1,0,33,15,"9609"
1,0,34,15,"9609"
1,0,35,15,"9609"
1,0,36,15,"9609"
1,0,37,15,"9609"
1,0,38,15,"9609"
1,0,39,15,"9609"
1,0,40,15,"9609"
1,0,41,15,"9609"
1,0,42,15,"9609"
1,0,43,15,"9609"
1,0,44,15,"9609"
1,0,45,15,"9609"
1,0,46,15,"9609"
1,0,47,15,"9609"
1,0,48,15,"9609"
1,0,49,15,"9609"
1,0,50,15,"9609"
1,0,51,15,"9609"
1,0,52,15,"9609"
1,0,53,15,"9609"
1,0,54,15,"9609"
1,0,55,15,"9609"
1,0,56,15,"9609"
1,0,57,15,"9609"
1,0,58,15,"9609"
1,0,59,15,"9609"
1,0,60,15,"9609"
1,0,61,15,"9609"
1,0,62,15,"9609"
1,0,63,15,"9609"
1,0,64,15,"9609"
1,0,65,15,"9609"
1,0,66,15,"9609"
1,0,67,15,"9609"
1,0,68,15,"9609"
1,0,69,15,"9609"
1,0,70,15,"9609"
1,0,71,15,"9609"
1,53,72,15,"9609"
1,37,73,15,"9609"
1,107,74,15,"9609"
1,160,75,15,"9609"
1,43,76,15,"9609"
1,155,77,15,"9609"
1,0,78,15,"9609"
1,0,79,15,"9609"
1,0,80,15,"9609"
1,0,81,15,"9609"
1,0,82,15,"9609"
1,91,83,15,"9609"
1,69,84,15,"9609"
1,0,85,15,"9609"
2,299,1,15,"9609"
2,101,2,15,"9609"
2,0,3,15,"9609"
2,16,4,15,"9609"
2,0,5,15,"9609"
2,0,6,15,"9609"
2,0,7,15,"9609"
2,0,8,15,"9609"
2,0,9,15,"9609"
2,0,10,15,"9609"
2,0,11,15,"9609"
2,0,12,15,"9609"
2,0,13,15,"9609"
2,0,14,15,"9609"
2,0,15,15,"9609"
2,0,16,15,"9609"
2,0,17,15,"9609"
2,0,18,15,"9609"
2,0,19,15,"9609"
2,0,20,15,"9609"
2,0,21,15,"9609"
2,0,22,15,"9609"
2,0,23,15,"9609"
2,0,24,15,"9609"
2,0,25,15,"9609"
2,0,26,15,"9609"
2,0,27,15,"9609"
2,0,28,15,"9609"
2,0,29,15,"9609"
2,0,30,15,"9609"
2,0,31,15,"9609"
2,0,32,15,"9609"
2,0,33,15,"9609"
2,0,34,15,"9609"
2,0,35,15,"9609"
