class,order,family,genus,species,common_name,adult_body_mass_g,maximum_longevity_y,gestation_d
Mammalia,Rodentia,Cricetidae,Neotoma,bunkeri,Coronados Island Woodrat,119.365,10.5,33
Mammalia,Rodentia,Cricetidae,Neotoma,chrysomelas,Nicaraguan Woodrat,203,0.666666667,33.19262
Mammalia,Rodentia,Cricetidae,Neotoma,cinerea,Bushy-tailed Woodrat,285.89,5.825,29.75864
Mammalia,Rodentia,Cricetidae,Neotoma,devia,Arizona Woodrat,113.4,10.5,33.2398
Mammalia,Rodentia,Cricetidae,Neotoma,floridana,Eastern Woodrat,208.18,9.5,35.52942
Mammalia,Rodentia,Cricetidae,Neotoma,fuscipes,Dusky-footed Woodrat,213.26,0.833333333,32.12736
Mammalia,Rodentia,Cricetidae,Neotoma,goldmani,Goldman's Woodrat,198,9.5,36.21884
Mammalia,Rodentia,Cricetidae,Neotoma,lepida,Desert Woodrat,113.4,10.5,33
Mammalia,Rodentia,Cricetidae,Neotoma,leucodon,White-toothed Woodrat,190.5,9.5,36.21884
Mammalia,Rodentia,Cricetidae,Neotoma,macrotis,Big-eared Woodrat,219.5,0.833333333,32.12736
Mammalia,Rodentia,Cricetidae,Neotoma,magister,Allegheny Woodrat,208.59,9.5,34.84
Mammalia,Rodentia,Cricetidae,Neotoma,martinensis,San Martin Woodrat,119.365,10.5,33
Mammalia,Rodentia,Cricetidae,Neotoma,mexicana,Mexican Woodrat,203,0.666666667,33.19262
Mammalia,Rodentia,Cricetidae,Neotoma,micropus,Southern Plains Woodrat,203.09,9.5,34.69704
Mammalia,Rodentia,Cricetidae,Neotoma,nelsoni,Nelson's Woodrat,198,9.5,36.21884
Mammalia,Rodentia,Cricetidae,Neotoma,palatina,Bolanos Woodrat,198,9.5,36.21884
Mammalia,Rodentia,Cricetidae,Neotoma,stephensi,Stephen's Woodrat,125.33,10.5,32.99
Mammalia,Rodentia,Cricetidae,Nyctomys,sumichrasti,Sumichrast's Vesper Rat,53.33,5.7,33.17524
Mammalia,Rodentia,Cricetidae,Ochrotomys,nuttalli,Golden Mouse,22,8.416666667,29.0071
Mammalia,Rodentia,Cricetidae,Ondatra,zibethicus,Common Muskrat,997.955,10,27.77838
Mammalia,Rodentia,Cricetidae,Onychomys,arenicola,Chihuahuan Grasshopper Mouse,24.96,5.6,30.5
Mammalia,Rodentia,Cricetidae,Onychomys,leucogaster,Northern Grasshopper Mouse,32.5,5.6,31.63
Mammalia,Rodentia,Cricetidae,Onychomys,torridus,Southern Grasshopper Mouse,22,5.6,30.5
Mammalia,Rodentia,Cricetidae,Oryzomys,couesi,Coues' Oryzomys,53.26,2.375,24.5444
Mammalia,Rodentia,Cricetidae,Oryzomys,emmonsae,Emmons' Oryzomys,22.65,8,25.26188
Mammalia,Rodentia,Cricetidae,Oryzomys,laticeps,Atlantic Forest Oryzomys,50.825,3.991666667,30.245
Mammalia,Rodentia,Cricetidae,Oryzomys,megacephalus,Azara's Broad-headed Oryzomys,50.825,3.991666667,30.245
Mammalia,Rodentia,Cricetidae,Oryzomys,nitidus,Elegant Oryzomys,51.63,3.991666667,30.245
Mammalia,Rodentia,Cricetidae,Oryzomys,palustris,Marsh Oryzomys,50.465,2.375,24.5444
Mammalia,Rodentia,Cricetidae,Oryzomys,perenensis,Western Amazonian Oryzomys,50.825,3.991666667,30.245
Mammalia,Rodentia,Cricetidae,Ototylomys,phyllotis,Big-eared Climbing Rat,93.97,1.833333333,52.74
Mammalia,Rodentia,Cricetidae,Peromyscus,attwateri,Texas Deermouse,28.3,5.4,27.5
Mammalia,Rodentia,Cricetidae,Peromyscus,aztecus,Aztec Deermouse,26.3,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,beatae,Orizaba Deermouse,23.9,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,boylii,Brush Deermouse,23.9,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,bullatus,Perote Deermouse,33.05,5.4,30.13164
Mammalia,Rodentia,Cricetidae,Peromyscus,californicus,California Deermouse,45.5,5.5,30
Mammalia,Rodentia,Cricetidae,Peromyscus,caniceps,Monserrat Island Deermouse,22,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,crinitus,Canyon Deermouse,16.33,7.7,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,dickeyi,Dickey's Deermouse,22.365,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,difficilis,Southern Rock Deermouse,28,5.4,30.13164
Mammalia,Rodentia,Cricetidae,Peromyscus,eremicus,Cactus Deermouse,21.75,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,eva,Southern Baja Deermouse,21.99,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,fraterculus,Northern Baja Deermouse,21.75,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,gossypinus,Cotton Deermouse,22.65,8,25.26188
Mammalia,Rodentia,Cricetidae,Peromyscus,gratus,Saxicoline Deermouse,27.35,5.4,28.30548
Mammalia,Rodentia,Cricetidae,Peromyscus,guardia,La Guarda Deermouse,21.75,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,guatemalensis,Guatemalan Deermouse,41.29,5.7,31.095
Mammalia,Rodentia,Cricetidae,Peromyscus,hylocetes,Transvolcanic Deermouse,26.3,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,interparietalis,San Lorenzo Deermouse,21.75,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,keeni,Northwestern Deermouse,22.05,8.333333333,26
Mammalia,Rodentia,Cricetidae,Peromyscus,leucopus,White-footed Deermouse,22.3,8,25.26188
Mammalia,Rodentia,Cricetidae,Peromyscus,levipes,Nimble-footed Deermouse,23.9,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,madrensis,Tres Marias Deermouse,23.9,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American Deermouse,20.5,8.333333333,26
Mammalia,Rodentia,Cricetidae,Peromyscus,melanotis,Black-eared Deermouse,21.4,8.333333333,25.56624
Mammalia,Rodentia,Cricetidae,Peromyscus,merriami,Merriam's Deermouse,22,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,nasutus,Northern Rock Deermouse,28,5.4,30.13164
Mammalia,Rodentia,Cricetidae,Peromyscus,pectoralis,White-ankled Deermouse,33,5.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,pembertoni,Pemberton's Deermouse,21.75,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,polionotus,Oldfield Deermouse,14,5.5,24
Mammalia,Rodentia,Cricetidae,Peromyscus,polius,Chihuahuan Deermouse,26.3,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,pseudocrinitus,Coronados Deermouse,21.5,7.4,26
Mammalia,Rodentia,Cricetidae,Peromyscus,sagax,Michoacan Deermouse,23.9,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,sejugis,Santa Cruz Deermouse,20.95,8.333333333,26
Mammalia,Rodentia,Cricetidae,Peromyscus,simulus,Sinaloan Deermouse,26.3,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,slevini,Catalina Deermouse,20.5,8.333333333,26
Mammalia,Rodentia,Cricetidae,Peromyscus,spicilegus,Gleaning Deermouse,28.7,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,stephani,San Esteban Deermouse,23.9,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Peromyscus,truei,Pinon Deermouse,33,5.4,30.13164
Mammalia,Rodentia,Cricetidae,Peromyscus,winkelmanni,Coalcoman Deermouse,28.7,1.5,24.95752
Mammalia,Rodentia,Cricetidae,Phenacomys,intermedius,Western Heather Vole,25.2,4,22.01478
Mammalia,Rodentia,Cricetidae,Phenacomys,ungava,Eastern Heather Vole,27,4,22.355
Mammalia,Rodentia,Cricetidae,Phodopus,campbelli,Campbell's Desert Hamster,28.745,3.908333333,20
Mammalia,Rodentia,Cricetidae,Phodopus,roborovskii,Roborovski's Desert Hamster,12.02,4.8,21.3052
Mammalia,Rodentia,Cricetidae,Phodopus,sungorus,Striped Desert Hamster,30.865,3.908333333,19.8921875
Mammalia,Rodentia,Cricetidae,Phyllotis,bonariensis,Bonaerense Pericote,49,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,caprinus,Capricorn Pericote,50.8,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,darwini,Darwin's Pericote,49.91,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,definitus,Ancash Pericote,50.82,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,limatus,Lima Pericote,50.825,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,magister,Majestic Pericote,50.825,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,osgoodi,Osgood's Pericote,49,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,wolffsohni,Wolffsohn's Pericote,49,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Phyllotis,xanthopygus,Yellow-rumped Pericote,50.825,3.991666667,33.64916
Mammalia,Rodentia,Cricetidae,Podomys,floridanus,Florida Deermouse,31.025,7.416666667,23.21786
Mammalia,Rodentia,Cricetidae,Reithrodontomys,humulis,Eastern Harvest Mouse,9.275,2.25,22.0435
Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,Western Harvest Mouse,10.72,3.575,23.31568
Mammalia,Rodentia,Cricetidae,Reithrodontomys,raviventris,Salt-marsh Harvest Mouse,11,2.583333333,22.5
Mammalia,Rodentia,Cricetidae,Reithrodontomys,zacatecae,Zacatecan Harvest Mouse,10.72,3.575,23.31568
Mammalia,Rodentia,Cricetidae,Scotinomys,teguina,Short-tailed Singing Mouse,12,3.658333333,30.97018
Mammalia,Rodentia,Cricetidae,Sigmodon,alleni,Allen's Cotton Rat,159.6,5.2,27.04402
Mammalia,Rodentia,Cricetidae,Sigmodon,arizonae,Arizona Cotton Rat,172.3,5.2,27
Mammalia,Rodentia,Cricetidae,Sigmodon,hirsutus,Southern Cotton Rat,159.6,5.2,27
Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus,Hispid Cotton Rat,159.6,5.2,27
Mammalia,Rodentia,Cricetidae,Sigmodon,mascotensis,West Mexican Cotton Rat,156,5.2,27
Mammalia,Rodentia,Cricetidae,Sigmodon,ochrognathus,Yellow-nosed Cotton Rat,145.85,5.2,27.08804
Mammalia,Rodentia,Cricetidae,Sigmodon,peruanus,Peruvian Cotton Rat,172.3,5.2,27.08804
Mammalia,Rodentia,Cricetidae,Sigmodon,planifrons,Miahuatlan Cotton Rat,159.6,5.2,27.04402
Mammalia,Rodentia,Cricetidae,Sigmodon,toltecus,Toltec Cotton Rat,159.6,5.2,27
Mammalia,Rodentia,Cricetidae,Synaptomys,cooperi,Southern Bog Lemming,32.53,2.5,23.36786
Mammalia,Rodentia,Cricetidae,Tylomys,nudicaudus,Peter's Climbing Rat,280,5.416666667,40
Mammalia,Rodentia,Cricetidae,Tylomys,tumbalensis,Tumbala Climbing Rat,280,5.416666667,40
Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda,Short-tailed Zygodont,55.11,0.416666667,25.93466
Mammalia,Rodentia,Cricetidae,Zygodontomys,brunneus,Brown Zygodont,58,0.416666667,25.93466
Mammalia,Rodentia,Ctenodactylidae,Ctenodactylus,gundi,Common Gundi,288.8,5.8,74
Mammalia,Rodentia,Ctenodactylidae,Ctenodactylus,vali,Val's Gundi,288.41,5.8,65.96
Mammalia,Rodentia,Ctenomyidae,Ctenomys,azarae,Azara's Tuco-tuco,340,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,bergi,Berg's Tuco-tuco,178.44,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,fochi,Foch's Tuco-tuco,178.44,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,fodax,Lago Blanco Tuco-tuco,140.84,3,102.67
Mammalia,Rodentia,Ctenomyidae,Ctenomys,haigi,Haig's Tuco-tuco,164,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,juris,Jujuy Tuco-tuco,178.44,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,latro,Mottled Tuco-tuco,185.22,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,maulinus,Maule Tuco-tuco,178.44,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,mendocinus,Mendoza Tuco-tuco,178.44,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,occultus,Furtive Tuco-tuco,164.22,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,pundti,Pundt's Tuco-tuco,178.44,2.166666667,91.32
Mammalia,Rodentia,Ctenomyidae,Ctenomys,talarum,Los Talas Tuco-tuco,130.92,3,102.67
Mammalia,Rodentia,Ctenomyidae,Ctenomys,tucumanus,Tucuman Tuco-tuco,197.72,2.166666667,91.32
Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Lowland Paca,9000,16.8,116
Mammalia,Rodentia,Cuniculidae,Cuniculus,taczanowskii,Mountain Paca,9000,18.9,115.37186
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,coibae,Coiban Agouti,2229.56,13.8,109.825
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,3137.495,17.8,106.39
Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,2229.56,13.8,109.825
Mammalia,Rodentia,Dasyproctidae,Myoprocta,acouchy,Red Acouchi,844.5,14.8,99
Mammalia,Rodentia,Dasyproctidae,Myoprocta,pratti,Green Acouchi,914,14.8,99.325
Mammalia,Rodentia,Dinomyidae,Dinomys,branickii,Pacarana,12500,13,253
Mammalia,Rodentia,Dipodidae,Dipus,sagitta,Northern Three-toed Jerboa,89,0.833333333,27.75056
Mammalia,Rodentia,Dipodidae,Jaculus,jaculus,Lesser Egyptian Jerboa,57.4,7.3,38
Mammalia,Rodentia,Dipodidae,Jaculus,orientalis,Greater Egyptian Jerboa,136.13,5.5,35.0014
Mammalia,Rodentia,Dipodidae,Napaeozapus,insignis,Woodland Jumping Mouse,21.8,4,23.08286
Mammalia,Rodentia,Dipodidae,Pygeretmus,pumilio,Dwarf Fat-tailed Jerboa,52.285,0.25,27.75056
Mammalia,Rodentia,Dipodidae,Sicista,betulina,Northern Birch Mouse,8.92,4,30.51146
Mammalia,Rodentia,Dipodidae,Sicista,strandi,Strand's Birch Mouse,8.92,4,30.51146
Mammalia,Rodentia,Dipodidae,Zapus,hudsonius,Meadow Jumping Mouse,23.8,5.6,19
Mammalia,Rodentia,Dipodidae,Zapus,princeps,Western Jumping Mouse,27.975,6,18.11
Mammalia,Rodentia,Dipodidae,Zapus,trinotatus,Pacific Jumping Mouse,27.325,6,18.2616
Mammalia,Rodentia,Echimyidae,Hoplomys,gymnurus,Armored Rat,504,7.233333333,59.99
Mammalia,Rodentia,Echimyidae,Proechimys,brevicauda,Short-tailed Spiny-rat,285,6.8,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,chrysaeolus,Boyaca Spiny Rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,decumanus,Pacific Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,goeldii,Goeldi's Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,guairae,Guaira Spiny-rat,350,7,63.61124
Mammalia,Rodentia,Echimyidae,Proechimys,guyannensis,Guyenne Spiny-rat,335.265,4.8,63.6628
Mammalia,Rodentia,Echimyidae,Proechimys,hoplomyoides,Guyanan Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,longicaudatus,Long-tailed Spiny-rat,280.75,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,magdalenae,Magdalena Spiny Rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,mincae,Minca Spiny Rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,oconnelli,O'Connell's Spiny-rat,427.25,5.8,63.9578
Mammalia,Rodentia,Echimyidae,Proechimys,pattoni,Patton's Spiny-rat,356.5,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,poliopus,Gray-footed Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,quadruplicatus,Napo Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,roberti,Roberto's Spiny-rat,284.99,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,semispinosus,Tome's Spiny-rat,498,5.8,63.9578
Mammalia,Rodentia,Echimyidae,Proechimys,simonsi,Simon's Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,steerei,Steere's Spiny-rat,284.99,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,trinitatus,Trinidad Spiny-rat,356.5,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Proechimys,urichi,Sucre Spiny-rat,320.745,3.5,63.9156
Mammalia,Rodentia,Echimyidae,Thrichomys,apereoides,Common Punare,348.25,7,95.3958
Mammalia,Rodentia,Echimyidae,Thrichomys,inermis,Highlands Punare,348.25,7,95.3958
Mammalia,Rodentia,Echimyidae,Thrichomys,pachyurus,Paraguayan Punare,373.5,7,95.3958
Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis,Brazilian Porcupine,3900,26.6,203
Mammalia,Rodentia,Erethizontidae,Erethizon,dorsata,North American Porcupine,8009.73,23.4,210
Mammalia,Rodentia,Geomyidae,Geomys,arenarius,Desert Pocket Gopher,200.375,12,26.78368
Mammalia,Rodentia,Geomyidae,Geomys,attwateri,Attwater's Pocket Gopher,176.7,12,26.78368
Mammalia,Rodentia,Geomyidae,Geomys,breviceps,Baird's Pocket Gopher,176.7,12,26.78368
Mammalia,Rodentia,Geomyidae,Geomys,bursarius,Plains Pocket Gopher,186.85,12,26.78368
Mammalia,Rodentia,Geomyidae,Geomys,knoxjonesi,Knox Jones's Pocket Gopher,176.7,12,23.98
Mammalia,Rodentia,Geomyidae,Geomys,pinetis,Southeastern Pocket Gopher,195.75,0.083333333,28.30548
Mammalia,Rodentia,Geomyidae,Geomys,texensis,Central Texas Pocket Gopher,176.7,12,26.78368
Mammalia,Rodentia,Geomyidae,Thomomys,bottae,Botta's Pocket Gopher,103.5,6.1,23.87
Mammalia,Rodentia,Geomyidae,Thomomys,bulbivorus,Camas Pocket Gopher,105.07,6,22.73966
Mammalia,Rodentia,Geomyidae,Thomomys,clusius,Wyoming Pocket Gopher,101.12,6,22.73966
Mammalia,Rodentia,Geomyidae,Thomomys,idahoensis,Idaho Pocket Gopher,101.12,6,22.73966
Mammalia,Rodentia,Geomyidae,Thomomys,talpoides,Northern Pocket Gopher,101.12,6,22.73966
Mammalia,Rodentia,Geomyidae,Thomomys,townsendii,Townsend's Pocket Gopher,115.5,6.1,23.87
Mammalia,Rodentia,Gliridae,Dryomys,nitedula,Forest Dormouse,26,4.1,24.65316
Mammalia,Rodentia,Gliridae,Eliomys,melanurus,Large-eared Garden Dormouse (see comments,114.61,6.2,22.985
Mammalia,Rodentia,Gliridae,Eliomys,munbyanus,Maghreb Garden Dormouse,114.61,6.2,22.985
Mammalia,Rodentia,Gliridae,Eliomys,quercinus,Garden Dormouse,114.61,5.5,22.97
Mammalia,Rodentia,Gliridae,Glirulus,japonicus,Japanese Dormouse,47.4,7,30.436
Mammalia,Rodentia,Gliridae,Glis,glis,Fat Dormouse,140.045,9,28.19
Mammalia,Rodentia,Gliridae,Graphiurus,johnstoni,Johnston's African Dormouse,24,6.9,24
Mammalia,Rodentia,Gliridae,Graphiurus,microtis,Large Savanna African Dormouse,24,6.9,24
Mammalia,Rodentia,Gliridae,Graphiurus,murinus,Forest African Dormouse,24,6.9,24
Mammalia,Rodentia,Gliridae,Muscardinus,avellanarius,Hazel Dormouse,27.315,6,24.04444
Mammalia,Rodentia,Gliridae,Myomimus,personatus,Masked Mouse-tailed Dormouse,24,6.9,24
Mammalia,Rodentia,Heteromyidae,Chaetodipus,californicus,California Pocket Mouse,23.01,1.833333333,25.21094
Mammalia,Rodentia,Heteromyidae,Chaetodipus,eremicus,Chihuahuan Pocket Mouse,15.57,4.408333333,25.78312
Mammalia,Rodentia,Heteromyidae,Chaetodipus,fallax,San Diego Pocket Mouse,18.945,8.333333333,25
Mammalia,Rodentia,Heteromyidae,Chaetodipus,formosus,Long-tailed Pocket Mouse,19.225,7.1,28
Mammalia,Rodentia,Heteromyidae,Chaetodipus,nelsoni,Nelson's Pocket Mouse,14.965,2.583333333,30.533
Mammalia,Rodentia,Heteromyidae,Chaetodipus,penicillatus,Desert Pocket Mouse,15.57,4.408333333,25.78312
Mammalia,Rodentia,Heteromyidae,Dipodomys,californicus,California Kangaroo Rat,65,8.3,31
Mammalia,Rodentia,Heteromyidae,Dipodomys,compactus,Gulf Coast Kangaroo Rat,49.25,9.9,29.91082
Mammalia,Rodentia,Heteromyidae,Dipodomys,deserti,Desert Kangaroo Rat,106.75,9,30.5
Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,64.15,8.3,31
Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's Kangaroo Rat,37.805,9.7,27.8490625
Mammalia,Rodentia,Heteromyidae,Dipodomys,microps,Chisel-toothed Kangaroo Rat,55.16,3.658333333,31.32172
Mammalia,Rodentia,Heteromyidae,Dipodomys,nitratoides,San Joaquin Valley Kangaroo Rat,37.8,9.7,29.385
Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's Kangaroo Rat,49.6,9.9,29.91082
Mammalia,Rodentia,Heteromyidae,Dipodomys,panamintinus,Panamint Kangaroo Rat,56.58,5.408333333,30.133125
Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed Kangaroo Rat,124.61,12.7,23.5
Mammalia,Rodentia,Heteromyidae,Heteromys,desmarestianus,Desmarest's Spiny Pocket Mouse,76.4,0.833333333,27.93056
Mammalia,Rodentia,Heteromyidae,Perognathus,flavescens,Plains Pocket Mouse,9.105,5,25.8706
Mammalia,Rodentia,Heteromyidae,Perognathus,flavus,Silky Pocket Mouse,7.97,5,25.63094
Mammalia,Rodentia,Heteromyidae,Perognathus,inornatus,San Joaquin Pocket Mouse,8.575,8.333333333,22.74
Mammalia,Rodentia,Heteromyidae,Perognathus,longimembris,Little Pocket Mouse,8.35,8.333333333,22.74
Mammalia,Rodentia,Heteromyidae,Perognathus,parvus,Great Basin Pocket Mouse,20.1,5.8,24
Mammalia,Rodentia,Hystricidae,Atherurus,africanus,African Brush-tailed Porcupine,2875.65,22.91666667,106.526
Mammalia,Rodentia,Hystricidae,Hystrix,africaeaustralis,Cape Porcupine,14936.02,23.1,93.49
Mammalia,Rodentia,Hystricidae,Hystrix,brachyura,Malayan Porcupine,8000,27.3,112
Mammalia,Rodentia,Hystricidae,Hystrix,crassispinis,Thick-spined Porcupine,4584.6,1.416666667,112
Mammalia,Rodentia,Hystricidae,Hystrix,cristata,Crested Porcupine,19166.665,28.525,71.045
Mammalia,Rodentia,Hystricidae,Hystrix,indica,Indian Crested Porcupine,17325,27.1,113
Mammalia,Rodentia,Hystricidae,Hystrix,javanica,Sunda Porcupine,8000,27.3,112
Mammalia,Rodentia,Hystricidae,Hystrix,pumila,Phillipine Porcupine,3142.13,9.5,112
Mammalia,Rodentia,Hystricidae,Hystrix,sumatrae,Sumatran Porcupine,4200,13.225,112
Mammalia,Rodentia,Muridae,Acomys,airensis,Western Saharan Spiny mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,cahirinus,Northeast African Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,chudeaui,Chudeau's Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,cineraceus,Gray Spiny Mouse,43.6,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,dimidiatus,Eastern Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,ignitus,Fiery Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,johannis,Johan's Spiny Mouse,43.6,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,kempi,Kemp's Spiny Mouse,43.6,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,minous,Crete Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,mullah,Mullah Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,nesiotes,Cyprus Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,russatus,Golden Spiny Mouse,54.915,5,34.39268
Mammalia,Rodentia,Muridae,Acomys,seurati,Seurat's Spiny Mouse,45.2,7.483333333,38
Mammalia,Rodentia,Muridae,Acomys,wilsoni,Wilson's Spiny mouse,20.96,5.6,38.82686
Mammalia,Rodentia,Muridae,Aethomys,chrysophilus,Red Veld Aethomys,79.7,0.75,25.71594
Mammalia,Rodentia,Muridae,Aethomys,hindei,Hinde's Aethomys,98.495,2.741666667,25.71594
Mammalia,Rodentia,Muridae,Aethomys,ineptus,Tete Veld Aethomys,80.85,0.75,25.71594
Mammalia,Rodentia,Muridae,Aethomys,kaiseri,Kaiser's Aethomys,98.495,2.741666667,25.71594
Mammalia,Rodentia,Muridae,Aethomys,thomasi,Thomas's Aethomys,98.495,2.741666667,25.71594
Mammalia,Rodentia,Muridae,Apodemus,agrarius,Striped Field Mouse,21.2,4,20.74978
Mammalia,Rodentia,Muridae,Apodemus,alpicola,Alpine Field Mouse,29.375,4.5,25.9353
Mammalia,Rodentia,Muridae,Apodemus,argenteus,Small Japanese Field Mouse,23.4,6.325,23.43572
